9;44;44;72;73;74;75;76;77;78;44;44;44;4;5;11;5;17;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;7;5;5;5;5;5;5;4;2;0;0;0;2;140;140;1;1;1;1;1;1;1;2;140;1;140;1;140;1;1;1;140;1;140;1;140;9
9;44;44;79;80;81;82;83;84;85;44;44;44;4;5;10;5;17;4;4;30;30;4;4;4;30;30;4;4;4;30;30;4;4;4;30;30;4;4;4;30;30;4;4;4;30;30;4;4;4;30;30;4;4;4;30;30;4;4;4;30;30;4;4;4;30;30;4;4;4;30;30;4;4;4;30;30;4;4;4;30;30;4;4;4;30;4;4;5;5;5;4;2;0;0;0;2;113;114;1;1;1;1;1;1;1;2;140;1;140;1;140;1;1;1;140;1;140;1;140;9
9;44;44;86;87;88;89;90;91;92;44;44;44;4;5;5;5;17;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;26;5;10;12;4;2;0;0;0;2;115;116;1;1;1;1;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;93;94;95;96;97;98;99;44;44;44;4;5;5;5;17;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;26;5;5;5;4;2;0;0;0;2;140;140;1;1;1;1;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;44;44;44;44;44;44;44;44;4;5;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;2;0;0;0;2;105;106;1;1;1;2;1;1;1;1;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;44;44;44;44;44;44;44;44;4;5;5;5;5;28;5;5;5;5;21;21;21;21;5;5;5;5;5;5;5;21;21;5;21;5;5;5;5;5;5;21;5;5;5;21;21;21;5;5;5;21;5;5;5;5;21;21;21;5;5;5;21;21;5;5;21;21;5;5;5;5;5;21;5;21;5;21;5;21;21;5;5;5;4;4;4;4;4;2;0;0;0;2;107;108;1;1;1;2;1;1;1;1;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;44;44;44;44;44;44;44;44;4;5;5;5;5;28;5;5;5;4;4;4;4;4;4;4;25;25;4;4;4;4;4;4;4;4;4;4;25;25;4;4;4;4;4;4;4;4;4;4;4;4;4;25;25;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;5;5;5;4;5;5;15;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;1;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;44;44;44;44;44;44;44;44;4;4;4;4;4;4;5;5;20;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;19;5;5;26;5;5;5;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;4;4;4;4;4;44;44;4;5;11;5;5;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;19;5;5;26;5;10;12;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;15;4;22;22;4;44;44;4;5;10;5;5;28;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;4;5;5;5;4;5;5;5;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;4;21;21;4;44;44;4;5;5;5;5;28;5;5;5;4;5;5;5;4;5;5;4;7;5;5;19;22;22;20;5;5;4;8;8;8;4;8;8;5;5;8;8;5;8;8;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;29;5;5;5;4;4;4;4;4;2;0;0;0;2;113;114;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;4;5;5;4;44;44;4;5;5;3;3;4;5;5;5;4;5;5;5;36;5;5;4;7;5;5;5;5;5;5;5;5;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;29;5;5;5;4;5;5;15;4;2;0;0;0;2;115;116;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;9
9;44;44;44;44;4;5;4;5;5;28;44;44;4;4;4;4;4;4;5;5;20;4;5;5;5;36;5;5;4;4;4;25;25;4;4;4;4;4;4;5;5;5;4;4;4;25;25;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;5;5;5;26;5;5;5;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;5;5;4;44;44;4;5;11;5;5;4;5;5;5;36;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;19;5;19;5;5;5;5;5;5;5;5;19;5;19;5;5;5;5;5;4;5;5;5;4;5;5;5;26;5;10;12;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;5;5;4;44;44;4;5;10;5;5;28;5;5;5;36;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;22;22;22;22;22;5;5;5;5;5;5;22;22;22;22;22;5;5;5;5;4;5;5;5;4;19;5;5;4;5;5;5;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;38;5;5;5;4;44;44;4;5;5;5;5;28;5;5;5;4;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;19;22;22;22;22;22;20;5;5;5;5;19;22;22;22;22;22;20;5;5;5;4;5;5;5;4;19;5;5;4;4;4;4;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;4;5;4;44;44;4;5;5;5;3;4;5;5;5;4;5;5;5;5;5;5;19;19;19;19;5;5;5;5;5;5;5;5;5;5;19;19;19;19;19;5;5;5;5;5;5;4;5;5;5;5;22;22;22;22;22;5;5;5;5;5;5;22;22;22;22;22;5;5;5;5;4;5;5;5;4;19;5;5;4;5;5;15;4;2;0;0;0;2;109;110;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;4;5;4;44;44;4;4;4;4;4;4;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;22;22;22;22;22;5;5;5;5;5;5;22;22;22;22;22;5;5;5;5;4;5;5;5;4;5;5;5;26;5;5;5;4;2;0;0;0;2;111;112;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;4;5;4;44;44;44;44;44;4;7;5;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;19;22;22;22;22;22;20;5;5;5;5;19;22;22;22;22;22;20;5;5;5;4;5;5;5;4;19;5;5;26;5;10;12;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;3;3;4;5;4;44;44;44;44;44;4;7;5;4;5;20;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;21;5;21;5;5;5;5;5;5;5;5;21;5;21;5;5;5;5;5;4;5;5;5;4;5;5;5;4;5;5;5;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;4;4;4;4;4;44;44;44;44;44;4;5;5;4;5;5;4;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;20;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;19;5;5;4;4;4;4;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;4;7;5;4;5;5;4;5;5;5;5;5;5;5;5;5;4;5;5;5;15;4;22;5;5;5;4;4;4;4;4;4;4;4;4;5;5;20;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;5;5;5;4;5;5;15;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;4;7;5;4;5;5;4;5;5;5;5;5;5;5;5;5;4;5;5;5;10;4;22;20;5;5;5;5;5;5;5;5;19;10;4;5;5;20;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;5;5;5;26;5;5;5;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;9
9;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;4;5;5;4;5;4;4;4;31;31;4;4;5;5;5;5;4;5;5;19;22;4;22;5;5;5;5;5;5;5;5;5;5;10;4;5;5;20;4;5;5;5;5;5;19;5;19;5;5;5;5;5;5;5;5;19;5;19;5;5;5;5;5;4;5;5;5;29;5;5;5;26;5;10;12;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;9
9;44;44;44;44;4;4;4;4;4;4;44;44;44;44;44;4;5;5;4;5;4;15;5;5;5;5;4;5;5;5;5;4;5;5;5;22;4;5;5;5;5;4;4;5;4;4;5;5;5;4;5;5;20;4;5;5;5;5;22;22;22;22;22;5;5;5;5;5;5;22;22;22;22;22;5;5;5;5;4;5;5;5;29;5;5;5;4;5;5;5;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;7;5;4;44;44;44;44;44;4;7;5;4;4;4;5;5;5;5;22;4;5;5;5;11;4;5;5;5;5;4;15;5;5;5;4;5;5;5;4;5;5;4;4;5;5;5;4;5;5;5;19;22;22;22;22;22;20;5;5;5;5;19;22;22;22;22;22;20;5;5;5;4;5;5;5;4;5;5;5;4;4;4;4;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;38;5;7;5;4;44;44;44;44;44;4;7;5;5;15;4;19;5;5;19;22;4;5;5;5;10;4;5;5;4;4;4;4;4;5;5;4;5;5;5;4;5;5;5;4;5;5;5;4;5;5;5;5;22;22;22;22;22;5;5;5;5;5;5;22;22;22;22;22;5;5;5;5;4;5;5;5;4;5;5;5;4;5;5;15;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;7;5;4;44;44;44;44;44;4;5;5;5;5;5;5;5;5;5;22;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;4;5;5;5;4;5;5;20;4;5;5;5;5;22;22;22;22;22;5;5;5;5;5;5;22;22;22;22;22;5;5;5;5;4;5;5;5;4;19;5;5;26;5;5;5;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;7;5;4;44;44;44;44;44;4;4;4;4;4;4;22;5;5;5;22;4;5;5;5;5;4;3;3;5;5;5;5;5;5;5;4;5;5;5;4;4;5;5;4;5;5;20;4;5;5;5;19;22;22;22;22;22;20;5;5;5;5;19;22;22;22;22;22;20;5;5;5;4;5;5;5;4;5;5;5;26;5;10;12;4;2;0;0;0;2;109;110;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;5;5;28;44;44;44;44;44;44;44;44;44;44;4;22;5;20;5;22;4;5;5;5;5;4;4;4;37;4;4;4;4;4;4;4;5;5;5;4;5;19;5;4;5;5;20;4;5;5;5;5;5;21;5;21;5;5;5;5;5;5;5;5;21;5;21;5;5;5;5;5;4;5;5;5;4;19;5;5;4;5;5;5;4;2;0;0;0;2;111;112;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;4;4;4;4;4;44;44;44;44;44;44;44;44;44;44;4;22;22;22;22;22;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;10;10;4;5;5;20;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;19;5;5;4;4;4;4;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;19;5;5;4;5;5;15;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;5;5;19;5;19;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;10;12;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;25;25;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;4;5;5;5;26;5;5;5;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;4;4;4;4;4;44;44;44;44;44;44;44;44;44;44;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;10;12;5;5;4;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;26;5;10;12;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;9
9;44;44;44;44;4;15;15;4;5;4;44;44;44;44;44;44;44;44;44;44;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;36;5;5;5;5;35;5;5;5;5;5;5;5;5;5;5;5;5;5;5;29;5;5;5;4;5;5;5;4;2;0;0;0;2;113;114;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;4;5;4;44;44;44;44;44;44;44;44;44;44;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;36;5;5;5;5;35;5;5;5;5;5;5;5;5;5;5;5;5;5;5;29;5;5;5;4;4;4;4;4;2;0;0;0;2;115;116;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;4;5;4;44;44;44;44;44;44;44;44;44;44;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;10;12;5;5;5;5;4;5;5;5;5;4;5;5;5;5;10;12;5;5;5;5;5;5;5;5;4;5;5;5;4;5;5;15;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;4;5;4;44;44;44;44;44;44;44;44;44;44;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;31;31;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;4;5;5;5;26;5;5;5;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;5;5;4;44;44;44;44;44;44;44;44;44;4;20;5;5;5;5;20;4;5;5;5;5;5;5;5;5;5;5;21;21;5;5;5;5;21;21;21;21;21;21;21;5;5;5;4;5;11;4;5;11;4;11;5;5;4;5;5;4;5;11;4;5;11;4;5;11;4;5;11;4;5;5;5;4;5;5;5;26;5;10;12;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;5;5;4;44;44;44;44;44;44;44;44;44;4;5;5;5;5;5;5;4;11;5;5;5;4;4;4;34;4;4;4;4;4;34;34;4;4;4;4;4;4;4;4;4;5;5;4;5;10;4;5;10;4;10;5;5;29;5;5;27;5;10;4;5;10;4;5;10;4;5;10;4;5;5;5;4;5;5;5;4;5;5;5;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;38;5;5;5;4;44;44;44;44;44;44;44;44;44;4;5;21;5;5;21;5;4;10;5;5;5;4;22;22;5;5;5;5;5;5;5;5;5;5;5;5;5;5;8;8;4;5;5;4;5;5;4;5;5;4;5;5;5;29;5;5;27;5;5;4;5;5;4;5;5;4;5;5;4;5;5;5;4;19;5;5;4;4;4;4;4;2;0;0;0;2;113;114;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;5;5;5;4;44;44;44;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;4;22;5;5;5;5;5;5;4;5;5;4;5;5;5;5;5;5;5;4;5;5;4;5;5;5;5;5;5;5;5;5;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;5;5;5;4;5;5;15;4;2;0;0;0;2;115;116;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;4;5;5;28;44;44;44;4;5;11;5;4;20;5;5;4;5;11;5;6;4;5;5;5;5;4;5;5;4;4;4;5;4;4;4;4;4;5;19;22;5;22;20;5;4;5;5;4;3;3;5;5;5;5;5;3;3;4;5;5;4;3;3;5;5;5;5;5;5;5;3;3;4;5;5;5;4;19;5;5;26;5;5;5;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;4;5;5;4;44;44;44;4;5;10;5;4;5;5;5;4;5;10;5;6;4;5;5;5;5;4;5;5;4;8;5;5;5;5;5;5;5;5;5;22;5;22;5;5;4;4;34;4;4;4;4;25;25;25;4;4;4;4;5;5;4;4;4;4;4;25;25;25;4;4;4;4;4;5;5;5;4;5;5;5;26;5;10;12;4;2;0;0;0;2;109;110;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
9;44;44;44;44;4;5;4;19;19;4;44;44;44;4;5;5;5;4;20;5;5;28;5;5;5;5;4;5;5;5;5;4;5;5;4;8;5;5;5;5;5;5;5;5;19;22;5;22;20;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;37;5;5;5;29;5;5;5;4;5;5;5;4;2;0;0;0;2;111;112;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;9
9;44;44;44;44;4;3;4;22;22;4;44;44;44;4;5;5;5;28;5;5;5;28;5;5;5;5;4;5;5;5;10;4;22;5;4;4;4;5;4;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;37;5;5;5;29;5;5;5;4;4;4;4;4;2;0;0;0;2;140;140;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;9
9;44;44;44;44;4;4;4;4;4;4;44;44;44;4;5;17;5;28;5;5;5;4;5;5;5;5;4;5;5;5;14;4;22;5;5;5;5;5;5;4;5;5;4;3;3;5;5;5;3;3;4;4;37;4;4;4;4;31;31;31;4;4;4;4;5;5;4;4;4;4;4;31;31;31;4;4;4;4;4;5;5;5;4;5;5;5;4;5;5;15;4;2;0;0;0;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;140;1;1;1;1;1;1;9
